txn_id,country,payment_method,amount,timestamp,selected_psp,best_psp,outcome,reward,latency_ms,attempts,final_psp,final_outcome,psp_ranking
txn_173,PLN,BLIK,2430.28,2026-04-26T15:30:45.654812,Vimoni,Vimoni,success,35.1921,1205,Vimoni,Vimoni,success,Vimoni
txn_174,PHP,Bank Transfer,1814.21,2026-04-26T15:30:45.657513,Xendit,Xendit,success,24.9548,832,Xendit,Xendit,success,Xendit|paymongo|CoinsPH|Innovative|wingpay
txn_175,MXN,Bank Transfer,153.34,2026-04-26T15:30:45.660587,directa24,tazapay,failure,-8.7331,1057,directa24→tazapay→bitso,bitso,failure,tazapay|directa24|bitso|Alfred
txn_176,JPY,Bank Transfer,1606.92,2026-04-26T15:30:45.671021,Shimatomo,Shimatomo,failure,-13.317,1513,Shimatomo,Shimatomo,failure,Shimatomo
txn_177,VND,Bank Transfer,2212.56,2026-04-26T15:30:45.674292,awepay,1vnpay,success,14.0651,1286,awepay→1vnpay,1vnpay,success,1vnpay|awepay|M2pay
txn_178,ARS,Bank Transfer,2912.77,2026-04-26T15:30:45.680334,bitso,bitso,success,41.9296,1198,bitso,bitso,success,bitso
txn_179,XOF,Wave,2747.48,2026-04-26T15:30:45.683189,payaza,payaza,success,39.9489,1326,payaza,payaza,success,payaza
txn_180,JPY,Bank Transfer,3859.7,2026-04-26T15:30:45.685959,Shimatomo,Shimatomo,failure,-30.2141,1635,Shimatomo,Shimatomo,failure,Shimatomo
txn_181,UGX,MTN,4127.93,2026-04-26T15:30:45.688722,Fincra,Fincra,success,59.661,799,Fincra,Fincra,success,Fincra|relworx|Dusupay|Bitlipa|payaza
txn_182,CAD,Interac Bank Transfer,4785.45,2026-04-26T15:30:45.691701,apaylo,apaylo,success,70.5177,1405,apaylo,apaylo,success,apaylo
txn_183,PHP,GrabPay,3883.19,2026-04-26T15:30:45.694798,Xendit,Xendit,success,25.6044,593,Xendit→CoinsPH,CoinsPH,success,Xendit|paymongo|CoinsPH|wingpay|Innovative
txn_184,CAD,Interac Bank Transfer,1581.63,2026-04-26T15:30:45.701047,apaylo,apaylo,success,22.458,1650,apaylo,apaylo,success,apaylo
txn_185,GHS,MTN,4108.27,2026-04-26T15:30:45.703946,korapay,korapay,success,27.2901,787,korapay→Bitlipa,Bitlipa,success,korapay|Bitlipa
txn_186,MYR,DuitNow,3437.18,2026-04-26T15:30:45.709769,M2pay,M2pay,success,50.2946,1308,M2pay,M2pay,success,M2pay|awepay
txn_187,COP,PSE,603.66,2026-04-26T15:30:45.712677,directa24,directa24,success,7.2943,1060,directa24,directa24,success,directa24|Alfred|bitso|cobre
txn_188,UGX,Mobile Money,3749.61,2026-04-26T15:30:45.715597,Fincra,Fincra,success,24.1065,587,Fincra→relworx,relworx,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_189,NGN,Bank Transfer,1291.1,2026-04-26T15:30:45.721651,Fincra,korapay,success,17.1108,565,Fincra,Fincra,success,korapay|Fincra|Passpoint|yellowcard
txn_190,PEN,Bank Transfer,4236.25,2026-04-26T15:30:45.724604,directa24,directa24,success,61.7833,1048,directa24,directa24,success,directa24
txn_191,TZS,Airtel,2522.29,2026-04-26T15:30:45.727571,relworx,relworx,success,15.3986,893,relworx→yellowcard,yellowcard,success,relworx|yellowcard|Bitlipa|payaza|Dusupay
txn_192,MXN,Bank Transfer,1422.17,2026-04-26T15:30:45.733282,directa24,directa24,success,19.5719,1069,directa24,directa24,success,directa24|bitso|tazapay|Alfred
txn_193,EUR,Bank Transfer,3680.11,2026-04-26T15:30:45.736170,clearjunction,clearjunction,success,53.4432,841,clearjunction,clearjunction,success,clearjunction|openpayd|altpay
txn_194,XAF,MTN,1265.76,2026-04-26T15:30:45.738994,Afriex,Afriex,success,17.7214,1505,Afriex,Afriex,success,Afriex
txn_195,JPY,Bank Transfer,2426.79,2026-04-26T15:30:45.741832,Shimatomo,Shimatomo,failure,-19.4666,1566,Shimatomo,Shimatomo,failure,Shimatomo
txn_196,CAD,Interac Bank Transfer,1679.28,2026-04-26T15:30:45.744635,apaylo,apaylo,failure,-13.859,1440,apaylo,apaylo,failure,apaylo
txn_197,PHP,GCash,530.55,2026-04-26T15:30:45.747429,Xendit,Xendit,success,5.7002,802,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_198,XOF,Wave,2711.8,2026-04-26T15:30:45.750326,payaza,payaza,failure,-21.6014,1289,payaza,payaza,failure,payaza
txn_199,MYR,FPX,4757.1,2026-04-26T15:30:45.753127,awepay,awepay,success,70.0934,1313,awepay,awepay,success,awepay|M2pay
txn_200,MYR,DuitNow,2096.07,2026-04-26T15:30:45.755939,awepay,awepay,success,30.1748,1620,awepay,awepay,success,awepay|M2pay
txn_201,NGN,Bank Transfer,4152.03,2026-04-26T15:30:45.758753,Passpoint,Fincra,success,26.6261,756,Passpoint→Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard
txn_202,PLN,BLIK,3186.01,2026-04-26T15:30:45.764324,Vimoni,Vimoni,success,46.5243,1586,Vimoni,Vimoni,success,Vimoni
txn_203,JPY,Bank Transfer,4381.31,2026-04-26T15:30:45.767098,Shimatomo,Shimatomo,failure,-34.1236,1382,Shimatomo,Shimatomo,failure,Shimatomo
txn_204,AUD,PayID,1323.99,2026-04-26T15:30:45.769876,Banxa,Banxa,failure,-11.1968,1686,Banxa,Banxa,failure,Banxa
txn_205,IDR,OVO,2193.22,2026-04-26T15:30:45.772667,payok,payok,success,31.1366,1167,payok,payok,success,payok|brick|awepay
txn_206,VND,VietQR,2077.59,2026-04-26T15:30:45.775523,awepay,1vnpay,success,29.8962,1763,awepay,awepay,success,1vnpay|M2pay|awepay
txn_207,CAD,Interac Bank Transfer,4745.86,2026-04-26T15:30:45.778382,apaylo,apaylo,success,69.921,1687,apaylo,apaylo,success,apaylo
txn_208,BRL,PIX QR,77.32,2026-04-26T15:30:45.781211,bitso,directa24,success,-2.9424,1085,bitso→tazapay,tazapay,success,directa24|bitso|tazapay|Alfred|BRLA
txn_209,MXN,Bank Transfer,4752.88,2026-04-26T15:30:45.786915,directa24,bitso,success,69.5318,1137,directa24,directa24,success,bitso|tazapay|Alfred|directa24
txn_210,KES,M-Pesa,4329.64,2026-04-26T15:30:45.789833,korapay,Fincra,success,27.9578,742,korapay→Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_211,ARS,Bank Transfer,3284.42,2026-04-26T15:30:45.795667,bitso,bitso,success,47.5074,890,bitso,bitso,success,bitso
txn_212,AUD,PayID,2642.92,2026-04-26T15:30:45.798509,Banxa,Banxa,success,38.3782,1561,Banxa,Banxa,success,Banxa
txn_213,NGN,Bank Transfer,3386.06,2026-04-26T15:30:45.801318,Fincra,korapay,success,48.5342,673,Fincra,Fincra,success,korapay|Passpoint|Fincra|yellowcard
txn_214,IDR,Ewallet,451.66,2026-04-26T15:30:45.804205,payok,payok,success,5.0149,996,payok,payok,success,payok|awepay|brick
txn_215,ARS,Bank Transfer,1121.33,2026-04-26T15:30:45.807078,bitso,bitso,success,15.0615,841,bitso,bitso,success,bitso
txn_216,PEN,Bank Transfer,1750.49,2026-04-26T15:30:45.809913,directa24,directa24,success,24.4967,1064,directa24,directa24,success,directa24
txn_217,THB,Thai QR,3992.79,2026-04-26T15:30:45.812727,payok,payok,success,-4.2928,1108,payok→awepay→M2pay,M2pay,success,payok|M2pay|awepay
txn_218,EGP,Bank Transfer,3464.19,2026-04-26T15:30:45.821104,Afriex,Afriex,failure,-27.2438,1241,Afriex,Afriex,failure,Afriex
txn_219,PLN,BLIK,977.15,2026-04-26T15:30:45.823947,Vimoni,Vimoni,failure,-8.5954,1679,Vimoni,Vimoni,failure,Vimoni
txn_220,EUR,Bank Transfer,3151.97,2026-04-26T15:30:45.826787,openpayd,openpayd,success,20.1221,888,openpayd→clearjunction,clearjunction,success,openpayd|clearjunction|altpay
txn_221,NGN,Bank Transfer,1197.15,2026-04-26T15:30:45.832421,Fincra,korapay,success,15.7012,608,Fincra,Fincra,success,korapay|Fincra|Passpoint|yellowcard
txn_222,KES,Mobile Money,4244.26,2026-04-26T15:30:45.835317,Fincra,korapay,success,61.406,794,Fincra,Fincra,success,korapay|Passpoint|Fincra|yellowcard|Sasapay
txn_223,THB,Bank Transfer,3260.0,2026-04-26T15:30:45.838244,payok,payok,success,47.1416,839,payok,payok,success,payok|M2pay|awepay
txn_224,PLN,BLIK,3594.81,2026-04-26T15:30:45.841103,Vimoni,Vimoni,failure,-28.2245,1340,Vimoni,Vimoni,failure,Vimoni
txn_225,AUD,PayID,775.8,2026-04-26T15:30:45.843918,Banxa,Banxa,failure,-7.0816,1310,Banxa,Banxa,failure,Banxa
txn_226,TZS,Bank Transfer,83.73,2026-04-26T15:30:45.846714,yellowcard,yellowcard,success,-0.5053,1129,yellowcard,yellowcard,success,yellowcard|relworx|Bitlipa|payaza|Dusupay
txn_227,BRL,Bank Transfer,158.54,2026-04-26T15:30:45.849647,directa24,directa24,success,0.6198,834,directa24,directa24,success,directa24|bitso|Alfred|tazapay|BRLA
txn_228,COP,PSE,980.65,2026-04-26T15:30:45.852551,directa24,directa24,success,12.9508,891,directa24,directa24,success,directa24|bitso|cobre|Alfred
txn_229,MYR,DuitNow,2144.73,2026-04-26T15:30:45.855431,M2pay,M2pay,success,30.9052,1577,M2pay,M2pay,success,M2pay|awepay
txn_230,MXN,Bank Transfer,154.71,2026-04-26T15:30:45.858454,bitso,directa24,success,0.5612,942,bitso,bitso,success,directa24|bitso|Alfred|tazapay
txn_231,ZAR,Bank Transfer,3663.01,2026-04-26T15:30:45.861400,Bitlipa,Bitlipa,failure,-28.7355,1295,Bitlipa,Bitlipa,failure,Bitlipa
txn_232,PLN,BLIK,3734.54,2026-04-26T15:30:45.864234,Vimoni,Vimoni,success,54.7557,1236,Vimoni,Vimoni,success,Vimoni
txn_233,KES,M-Pesa,1530.63,2026-04-26T15:30:45.867065,Fincra,Fincra,success,20.7029,659,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_234,PEN,Bank Transfer,566.61,2026-04-26T15:30:45.870029,directa24,directa24,success,6.7404,876,directa24,directa24,success,directa24
txn_235,MYR,FPX,4911.45,2026-04-26T15:30:45.873100,M2pay,awepay,failure,-76.2051,1768,M2pay→awepay,awepay,failure,awepay|M2pay
txn_236,NGN,Bank Transfer,2507.43,2026-04-26T15:30:45.879077,Fincra,Fincra,success,35.3539,757,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard
txn_237,XAF,MTN,1408.74,2026-04-26T15:30:45.881999,Afriex,Afriex,failure,-11.833,1742,Afriex,Afriex,failure,Afriex
txn_238,GHS,Mobile Money,1183.66,2026-04-26T15:30:45.885219,korapay,korapay,success,15.4971,777,korapay,korapay,success,korapay|Bitlipa
txn_239,PLN,BLIK,2470.5,2026-04-26T15:30:45.888055,Vimoni,Vimoni,failure,-19.7913,1251,Vimoni,Vimoni,failure,Vimoni
txn_240,EUR,SEPA Bank Transfer,4909.61,2026-04-26T15:30:45.890959,openpayd,openpayd,success,71.8838,1039,openpayd,openpayd,success,openpayd|altpay|clearjunction
txn_241,PHP,GCash,3504.96,2026-04-26T15:30:45.894065,Xendit,Xendit,success,50.3172,721,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_242,EGP,Bank Transfer,2693.19,2026-04-26T15:30:45.897093,Afriex,Afriex,failure,-21.4623,1333,Afriex,Afriex,failure,Afriex
txn_243,AUD,PayID,4635.33,2026-04-26T15:30:45.899973,Banxa,Banxa,success,68.2671,1286,Banxa,Banxa,success,Banxa
txn_244,ARS,Bank Transfer,1327.65,2026-04-26T15:30:45.902821,bitso,bitso,success,18.1531,1164,bitso,bitso,success,bitso
txn_245,MYR,FPX,889.88,2026-04-26T15:30:45.905675,awepay,awepay,success,12.0809,1726,awepay,awepay,success,awepay|M2pay
txn_246,GLOBAL,Apple Pay,2290.85,2026-04-26T15:30:45.908553,checkout,checkout,success,32.1062,655,checkout,checkout,success,checkout
txn_247,PEN,Bank Transfer,4871.52,2026-04-26T15:30:45.911380,directa24,directa24,success,71.314,881,directa24,directa24,success,directa24
txn_248,GHS,MTN,2981.11,2026-04-26T15:30:45.914209,korapay,korapay,success,42.461,564,korapay,korapay,success,korapay|Bitlipa
txn_249,GHS,Mobile Money,1664.13,2026-04-26T15:30:45.917106,korapay,korapay,success,22.7062,575,korapay,korapay,success,korapay|Bitlipa
txn_250,UGX,MTN,3235.34,2026-04-26T15:30:45.920075,Fincra,Fincra,success,46.2726,749,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_251,PHP,Bank Transfer,1811.0,2026-04-26T15:30:45.923030,Xendit,Xendit,success,24.9088,624,Xendit,Xendit,success,Xendit|paymongo|wingpay|Innovative|CoinsPH
txn_252,PHP,GrabPay,2191.99,2026-04-26T15:30:45.926045,Xendit,Xendit,success,30.6239,594,Xendit,Xendit,success,Xendit|paymongo|wingpay|CoinsPH|Innovative
txn_253,JPY,Bank Transfer,3977.45,2026-04-26T15:30:45.929095,Shimatomo,Shimatomo,success,58.3963,1547,Shimatomo,Shimatomo,success,Shimatomo
txn_254,ZAR,Bank Transfer,1351.75,2026-04-26T15:30:45.931935,Bitlipa,Bitlipa,success,19.0091,1718,Bitlipa,Bitlipa,success,Bitlipa
txn_255,CLP,Bank Transfer,2026.08,2026-04-26T15:30:45.934768,directa24,directa24,success,28.6313,988,directa24,directa24,success,directa24
txn_256,XOF,Wave,3640.99,2026-04-26T15:30:45.937591,payaza,payaza,success,53.3479,1699,payaza,payaza,success,payaza
txn_257,IDR,QRIS,4288.91,2026-04-26T15:30:45.940489,payok,payok,success,62.5728,1088,payok,payok,success,payok|awepay|brick
txn_258,XOF,Wave,1443.81,2026-04-26T15:30:45.943596,payaza,payaza,success,20.3928,1432,payaza,payaza,success,payaza
txn_259,XOF,Wave,1206.12,2026-04-26T15:30:45.946513,payaza,payaza,failure,-10.3082,1226,payaza,payaza,failure,payaza
txn_260,TZS,Bank Transfer,504.71,2026-04-26T15:30:45.949408,relworx,relworx,success,5.8088,1180,relworx,relworx,success,relworx|yellowcard|Bitlipa|payaza|Dusupay
txn_261,PEN,Bank Transfer,1627.96,2026-04-26T15:30:45.952386,directa24,directa24,failure,-13.9711,1144,directa24,directa24,failure,directa24
txn_262,CLP,Bank Transfer,1482.21,2026-04-26T15:30:45.955240,directa24,directa24,success,20.4748,832,directa24,directa24,success,directa24
txn_263,JPY,Bank Transfer,2662.03,2026-04-26T15:30:45.958077,Shimatomo,Shimatomo,failure,-21.2299,1471,Shimatomo,Shimatomo,failure,Shimatomo
txn_264,ARS,Bank Transfer,3673.08,2026-04-26T15:30:45.960921,bitso,bitso,success,53.3349,1131,bitso,bitso,success,bitso
txn_265,NGN,Bank Transfer,4904.43,2026-04-26T15:30:45.963748,Fincra,Fincra,success,71.3097,679,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard
txn_266,UGX,Mobile Money,616.59,2026-04-26T15:30:45.966647,Fincra,Fincra,success,6.9925,631,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_267,ARS,Bank Transfer,2800.9,2026-04-26T15:30:45.969572,bitso,bitso,success,40.2551,841,bitso,bitso,success,bitso
txn_268,GHS,MTN,2632.87,2026-04-26T15:30:45.972394,korapay,korapay,success,37.2362,683,korapay,korapay,success,korapay|Bitlipa
txn_269,ZAR,Bank Transfer,641.31,2026-04-26T15:30:45.975359,Bitlipa,Bitlipa,success,8.3536,1608,Bitlipa,Bitlipa,success,Bitlipa
txn_270,EUR,Bank Transfer,709.56,2026-04-26T15:30:45.978246,openpayd,clearjunction,success,8.8849,847,openpayd,openpayd,success,clearjunction|openpayd|altpay
txn_271,ARS,Bank Transfer,1669.32,2026-04-26T15:30:45.981144,bitso,bitso,success,23.2814,844,bitso,bitso,success,bitso
txn_272,CLP,Bank Transfer,3657.19,2026-04-26T15:30:45.983978,directa24,directa24,success,53.0978,1009,directa24,directa24,success,directa24
txn_273,CAD,Interac Bank Transfer,3879.85,2026-04-26T15:30:45.986801,apaylo,apaylo,success,56.9351,1262,apaylo,apaylo,success,apaylo
txn_274,VND,Bank Transfer,1399.45,2026-04-26T15:30:45.989621,1vnpay,1vnpay,success,-3.7925,1357,1vnpay→awepay→M2pay,M2pay,success,1vnpay|awepay|M2pay
txn_275,ARS,Bank Transfer,3615.36,2026-04-26T15:30:45.998759,bitso,bitso,success,52.4712,922,bitso,bitso,success,bitso
txn_276,VND,Bank Transfer,3901.72,2026-04-26T15:30:46.001729,1vnpay,1vnpay,success,-3.79,1286,1vnpay→M2pay→awepay,awepay,success,1vnpay|M2pay|awepay
txn_277,JPY,Bank Transfer,4972.86,2026-04-26T15:30:46.010530,Shimatomo,Shimatomo,success,73.3299,1297,Shimatomo,Shimatomo,success,Shimatomo
txn_278,AUD,PayID,716.18,2026-04-26T15:30:46.013812,Banxa,Banxa,failure,-6.6342,1285,Banxa,Banxa,failure,Banxa
txn_279,ARS,Bank Transfer,4207.83,2026-04-26T15:30:46.016711,bitso,bitso,failure,-33.318,926,bitso,bitso,failure,bitso
txn_280,XOF,Wave,2352.52,2026-04-26T15:30:46.019604,payaza,payaza,success,34.0222,1561,payaza,payaza,success,payaza
txn_281,TZS,Bank Transfer,1416.7,2026-04-26T15:30:46.022495,Bitlipa,yellowcard,success,19.9835,1698,Bitlipa,Bitlipa,success,yellowcard|relworx|Dusupay|Bitlipa|payaza
txn_282,PHP,GrabPay,3925.68,2026-04-26T15:30:46.025455,Xendit,Xendit,success,56.6296,560,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_283,GHS,MTN,2011.32,2026-04-26T15:30:46.028405,korapay,korapay,success,27.9131,666,korapay,korapay,success,korapay|Bitlipa
txn_284,UGX,MTN,3970.27,2026-04-26T15:30:46.031277,Fincra,Fincra,success,57.2977,631,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_285,EGP,Bank Transfer,527.24,2026-04-26T15:30:46.034257,Afriex,Afriex,success,6.6421,1646,Afriex,Afriex,success,Afriex
txn_286,JPY,Bank Transfer,3231.54,2026-04-26T15:30:46.037109,Shimatomo,Shimatomo,failure,-25.4987,1213,Shimatomo,Shimatomo,failure,Shimatomo
txn_287,KES,M-Pesa,2082.45,2026-04-26T15:30:46.039982,Fincra,Fincra,success,28.9785,820,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_288,PHP,ShopeePay,2804.75,2026-04-26T15:30:46.042960,Xendit,Xendit,success,39.8133,799,Xendit,Xendit,success,Xendit|paymongo|CoinsPH|wingpay|Innovative
txn_289,CLP,Bank Transfer,3851.44,2026-04-26T15:30:46.045910,directa24,directa24,failure,-30.646,1022,directa24,directa24,failure,directa24
txn_290,ARS,Bank Transfer,71.11,2026-04-26T15:30:46.048785,bitso,bitso,success,-0.6944,1105,bitso,bitso,success,bitso
txn_291,GLOBAL,Apple Pay,1750.94,2026-04-26T15:30:46.051635,checkout,checkout,success,24.0058,832,checkout,checkout,success,checkout
txn_292,ZAR,Bank Transfer,3936.44,2026-04-26T15:30:46.054496,Bitlipa,Bitlipa,failure,-30.7874,1407,Bitlipa,Bitlipa,failure,Bitlipa
txn_293,MXN,SPEI,801.13,2026-04-26T15:30:46.057395,directa24,directa24,success,10.257,998,directa24,directa24,success,directa24|bitso|Alfred|tazapay
txn_294,GHS,MTN,3654.81,2026-04-26T15:30:46.060482,korapay,korapay,success,52.5658,639,korapay,korapay,success,korapay|Bitlipa
txn_295,PLN,BLIK,2367.04,2026-04-26T15:30:46.063469,Vimoni,Vimoni,failure,-19.0157,1291,Vimoni,Vimoni,failure,Vimoni
txn_296,XAF,MTN,2899.61,2026-04-26T15:30:46.066404,Afriex,Afriex,failure,-23.0102,1311,Afriex,Afriex,failure,Afriex
txn_297,CLP,Bank Transfer,2091.85,2026-04-26T15:30:46.069408,directa24,directa24,success,29.6195,827,directa24,directa24,success,directa24
txn_298,NGN,Bank Transfer,4148.87,2026-04-26T15:30:46.072335,Fincra,Fincra,success,26.6032,666,Fincra→korapay,korapay,success,Fincra|korapay|Passpoint|yellowcard
txn_299,ZAR,Bank Transfer,4573.94,2026-04-26T15:30:46.078235,Bitlipa,Bitlipa,failure,-35.5708,1623,Bitlipa,Bitlipa,failure,Bitlipa
txn_300,EGP,Bank Transfer,3667.13,2026-04-26T15:30:46.081135,Afriex,Afriex,failure,-28.7701,1662,Afriex,Afriex,failure,Afriex
txn_301,KES,M-Pesa,2799.68,2026-04-26T15:30:46.084028,Fincra,Fincra,success,39.7368,839,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_302,UGX,Airtel,2698.76,2026-04-26T15:30:46.086992,Fincra,Fincra,success,38.225,641,Fincra,Fincra,success,Fincra|relworx|payaza|Bitlipa|Dusupay
txn_303,VND,VietQR,1540.56,2026-04-26T15:30:46.089969,1vnpay,1vnpay,success,9.0206,1657,1vnpay→M2pay,M2pay,success,1vnpay|M2pay|awepay
txn_304,CAD,Interac Bank Transfer,189.17,2026-04-26T15:30:46.095723,apaylo,apaylo,success,1.5717,1581,apaylo,apaylo,success,apaylo
txn_305,GHS,Mobile Money,318.07,2026-04-26T15:30:46.098589,korapay,korapay,success,2.5139,716,korapay,korapay,success,korapay|Bitlipa
txn_306,BRL,Bank Transfer,4496.31,2026-04-26T15:30:46.101520,directa24,directa24,success,30.2027,976,directa24→Alfred,Alfred,success,directa24|Alfred|bitso|tazapay|BRLA
txn_307,UGX,MTN,3652.23,2026-04-26T15:30:46.107373,Fincra,Fincra,success,52.5277,570,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_308,CLP,Bank Transfer,3463.74,2026-04-26T15:30:46.110348,directa24,directa24,failure,-27.7375,942,directa24,directa24,failure,directa24
txn_309,THB,Thai QR,3322.76,2026-04-26T15:30:46.113282,payok,payok,success,48.0827,869,payok,payok,success,payok|M2pay|awepay
txn_310,ARS,Bank Transfer,846.64,2026-04-26T15:30:46.116753,bitso,bitso,success,10.9415,813,bitso,bitso,success,bitso
txn_311,XAF,MTN,2418.42,2026-04-26T15:30:46.119781,Afriex,Afriex,success,35.0091,1720,Afriex,Afriex,success,Afriex
txn_312,UGX,Mobile Money,4784.69,2026-04-26T15:30:46.124886,Fincra,Fincra,success,31.8708,615,Fincra→relworx,relworx,success,Fincra|relworx|Dusupay|Bitlipa|payaza
txn_313,IDR,Dana,1278.7,2026-04-26T15:30:46.130787,payok,payok,success,17.4215,896,payok,payok,success,payok|awepay|brick
txn_314,EUR,Bank Transfer,4468.52,2026-04-26T15:30:46.133707,clearjunction,clearjunction,success,65.266,1184,clearjunction,clearjunction,success,clearjunction|openpayd|altpay
txn_315,XOF,Wave,1006.2,2026-04-26T15:30:46.136670,payaza,payaza,success,13.8267,1631,payaza,payaza,success,payaza
txn_316,COP,PSE,2788.1,2026-04-26T15:30:46.139564,directa24,directa24,success,40.0625,899,directa24,directa24,success,directa24|bitso|Alfred|cobre
txn_317,JPY,Bank Transfer,3424.57,2026-04-26T15:30:46.142566,Shimatomo,Shimatomo,failure,-26.9497,1547,Shimatomo,Shimatomo,failure,Shimatomo
txn_318,BRL,PIX,2713.52,2026-04-26T15:30:46.146510,Alfred,directa24,success,-5.2801,1020,Alfred→directa24→bitso,bitso,success,directa24|bitso|Alfred|tazapay|BRLA
txn_319,CAD,Interac Bank Transfer,4511.74,2026-04-26T15:30:46.155303,apaylo,apaylo,success,66.4088,1732,apaylo,apaylo,success,apaylo
txn_320,EGP,Bank Transfer,4615.59,2026-04-26T15:30:46.158175,Afriex,Afriex,failure,-35.8845,1753,Afriex,Afriex,failure,Afriex
txn_321,KES,M-Pesa,4149.16,2026-04-26T15:30:46.161069,Fincra,Fincra,success,59.9807,667,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_322,BRL,Bank Transfer,3062.04,2026-04-26T15:30:46.164065,directa24,tazapay,success,44.1702,1044,directa24,directa24,success,tazapay|directa24|bitso|Alfred|BRLA
txn_323,EGP,Bank Transfer,4073.61,2026-04-26T15:30:46.167035,Afriex,Afriex,success,59.838,1616,Afriex,Afriex,success,Afriex
txn_324,CAD,Interac Bank Transfer,2608.35,2026-04-26T15:30:46.170234,apaylo,apaylo,failure,-20.828,1533,apaylo,apaylo,failure,apaylo
txn_325,GHS,MTN,1109.38,2026-04-26T15:30:46.173255,korapay,korapay,success,14.384,666,korapay,korapay,success,korapay|Bitlipa
