txn_id,chosen_psp,best_psp,chosen_score,best_score,regret,is_optimal,counterfactual_psp,counterfactual_regret,decision_quality
txn_325,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_326,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_327,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_328,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_329,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_330,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_331,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_332,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_333,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_334,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_335,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_336,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_337,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_338,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_339,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_340,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_341,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_342,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_343,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_344,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_345,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_346,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_347,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_348,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_349,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_350,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_351,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_352,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_353,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_354,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_355,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_356,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_357,Passpoint,Fincra,0.705,0.737,0.032,0,Fincra,-0.032,Near-optimal
txn_358,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_359,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_360,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_361,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_362,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_363,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_364,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_365,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_366,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_367,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_368,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_369,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_370,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_371,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_372,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_373,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_374,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_375,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_376,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_377,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_378,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_379,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_380,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_381,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_382,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_383,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_384,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_385,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_386,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_387,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_388,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_389,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_390,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_391,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_392,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_393,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_394,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_395,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_396,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_397,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_398,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_399,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_400,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_401,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_402,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_403,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_404,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_405,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_406,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_407,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_408,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_409,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_410,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_411,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_412,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_413,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_414,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_415,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_416,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_417,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_418,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_419,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_420,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_421,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_422,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_423,openpayd,openpayd,0.6457,0.6457,0.0,1,altpay,0.043333,Optimal
txn_424,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_425,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_426,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_427,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_428,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_429,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_430,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_431,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_432,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_433,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_434,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_435,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_436,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_437,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_438,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_439,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_440,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_441,M2pay,1vnpay,0.5783,0.6103,0.032,0,awepay,-0.016,Near-optimal
txn_442,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_443,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_444,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_445,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_446,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_447,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_448,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_449,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_450,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_451,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_452,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_453,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_454,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_455,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_456,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_457,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_458,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_459,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_460,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_461,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_462,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_463,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_464,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_465,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_466,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_467,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_468,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_469,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_470,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_471,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_472,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_473,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_474,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_475,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_476,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_477,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_478,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_479,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_480,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_481,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_482,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_483,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_484,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_485,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_486,M2pay,1vnpay,0.5783,0.6103,0.032,0,awepay,-0.016,Near-optimal
txn_487,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_488,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_489,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_490,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_491,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_492,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_493,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_494,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_495,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_496,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_497,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_498,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_499,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_500,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_501,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_502,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_503,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_504,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_505,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_506,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_507,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_508,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_509,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_510,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_511,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_512,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_513,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_514,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_515,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_516,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_517,clearjunction,openpayd,0.6377,0.6457,0.008,0,altpay,0.035333,Near-optimal
txn_518,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_519,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_520,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_521,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_522,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_523,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_524,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_525,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_526,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_527,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_528,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_529,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_530,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_531,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_532,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_533,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_534,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_535,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_536,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_537,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_538,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_539,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_540,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_541,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_542,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_543,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_544,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_545,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_546,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_547,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_548,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_549,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_550,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_551,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_552,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_553,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_554,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_555,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_556,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_557,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_558,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_559,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_560,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_561,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_562,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_563,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_564,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_565,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_566,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_567,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_568,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_569,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_570,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_571,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_572,korapay,Fincra,0.721,0.737,0.016,0,Passpoint,0.016,Near-optimal
txn_573,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_574,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_575,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_576,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_577,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_578,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_579,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_580,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_581,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_582,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_583,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_584,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_585,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_586,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_587,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_588,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_589,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_590,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_591,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_592,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_593,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_594,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_595,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_596,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_597,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_598,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_599,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_600,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_601,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_602,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_603,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_604,M2pay,1vnpay,0.5783,0.6103,0.032,0,awepay,-0.016,Near-optimal
txn_605,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_606,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_607,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_608,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_609,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_610,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_611,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_612,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_613,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_614,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_615,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_616,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_617,bitso,directa24,0.6457,0.6617,0.016,0,tazapay,0.008,Near-optimal
txn_618,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_619,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_620,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_621,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_622,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_623,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_624,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_625,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_626,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_627,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_628,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_629,awepay,1vnpay,0.5943,0.6103,0.016,0,M2pay,0.016,Near-optimal
txn_630,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_631,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_632,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_633,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_634,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_635,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_636,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_637,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_638,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_639,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_640,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_641,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_642,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_643,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_644,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_645,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_646,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_647,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_648,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_649,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
